,pessoaID,solicitacaoID,historicoID,idadePessoa,salarioAnualPessoa,moradiaPessoa,tempoTrabalhoPessoa,motivoEmprestimo,pontuacaoEmprestimo,totalEmprestimo,taxaJuros,statusInadimplencia,comprometimentoRendaPorcentagem,pessoaInadimplente,tempoUltimaSolicitacaoCredito
9170,7kE80ROd-Hk2B,jEntHGys-HrKA,mfXI0vOp-W4vy,26.0,27000.0,Aluguel,0.0,Empreendimento ,B,8000.0,11.11,0.0,0.3,N,4
9171,3rbikDHJ-q37g,Ip9nkdSu-NqyQ,Ut2t8hwG-q0cN,28.0,112200.0,Aluguel,11.0,Pagamento de débitos,C,7000.0,11.66,0.0,0.06,Y,7
9172,XyToZipm-3d1y,CmQ098C2-PmCH,oxszvw0f-BzfL,32.0,50004.0,Aluguel,5.0,Educativo,D,2200.0,15.65,0.0,0.04,Y,9
9173,3860uUlk-50jc,YK9vf3Kv-MNOE,nv5Coovo-0lxI,23.0,54000.0,Hipotecada,7.0,Pagamento de débitos,A,1400.0,5.42,0.0,0.03,N,4
9174,jWCRnEvP-7eBd,cU8JKIFE-7ftf,Lqh1aE4e-MAvw,22.0,30000.0,Aluguel,0.0,Pagamento de débitos,E,6000.0,19.39,1.0,0.2,Y,4
9175,TAxE9Shk-EkHa,UdKM9kWY-umhN,fbofFEBN-H3Jd,23.0,34992.0,Hipotecada,4.0,Educativo,F,22550.0,15.96,0.0,0.64,Y,3
9176,dWqOftcE-hed0,HS2E78Ly-ECxk,riq40PWW-ltyh,23.0,85000.0,Aluguel,0.0,Pessoal,B,12000.0,10.37,0.0,0.14,N,4
9177,Ka1Sewo7-KNYL,wfBx4FAA-grtO,mmohSeBw-MRE7,21.0,54000.0,Aluguel,0.0,Empreendimento ,D,1600.0,14.96,1.0,0.03,N,4
9178,AbIKjM8P-vFLL,39GQs5AN-8xyC,ndPy2pHC-jxEU,33.0,29000.0,Aluguel,0.0,Empreendimento ,C,10000.0,13.06,1.0,0.34,Y,9
9179,HvSfUXlq-3eJJ,jpQKEyvn-bjv7,iSJ1zGXS-fPY6,26.0,45000.0,Hipotecada,9.0,Empreendimento ,D,10000.0,16.89,0.0,0.22,N,4
9180,gpOJE30Q-Acwi,QBzkvNpg-mJl1,azes2cda-ub9P,33.0,60000.0,Hipotecada,2.0,Educativo,B,2500.0,10.83,0.0,0.04,N,8
9181,y5gNsrGy-clfB,RSAEHl6D-zbNb,oyl1TDAt-g2Rl,23.0,74880.0,Aluguel,3.0,Educativo,B,3500.0,11.11,0.0,0.05,N,4
9182,s9bcgNfR-vnf6,y6DWltlt-2BN4,mL21UkYp-0X9J,22.0,24000.0,Hipotecada,1.0,Empreendimento ,C,5000.0,14.65,1.0,0.21,N,4
9183,JFm7jfTk-euCE,dWxhDpct-qY4l,5gSTyUBh-kdpz,22.0,69600.0,Aluguel,6.0,Pagamento de débitos,C,1350.0,12.68,0.0,0.02,Y,3
9184,2KpOO9zX-11N0,BXZiPMbM-FIWa,pI305uGD-lRmY,61.0,53000.0,Hipotecada,3.0,Pessoal,A,7000.0,7.49,0.0,0.13,N,23
9185,rrurRAvC-7qp7,AQHHsOGz-nrTA,jXHp7H6N-4Jj3,26.0,60000.0,Hipotecada,10.0,Empreendimento ,A,12500.0,6.92,0.0,0.21,N,2
9186,drF015ua-lETK,8yEUzr1C-lB84,kDQMkrjm-lH3w,41.0,120000.0,Hipotecada,8.0,Médico,B,20000.0,10.25,0.0,0.17,N,11
9187,535nAef1-kBC5,MMphiZNP-bUrX,fbNUW5u2-msGn,21.0,30000.0,Aluguel,5.0,Pessoal,B,3000.0,9.62,0.0,0.1,N,4
9188,OkhuvGJr-RWii,HAtrmJ03-BhjW,YnJFr63N-nvQS,25.0,63000.0,Aluguel,0.0,Pagamento de débitos,B,1500.0,12.42,0.0,0.02,N,4
9189,Eg0OrdDw-36AJ,OZY98sSS-YSEy,7ChxFaCJ-HzZf,21.0,160000.0,Outro,5.0,Educativo,A,6000.0,8.0,0.0,0.04,N,4
9190,HLQaN7H7-pbe4,2R7W2IAm-StWW,Ssz0p68N-jvLq,32.0,60000.0,Aluguel,4.0,Empreendimento ,A,10000.0,7.51,0.0,0.17,N,9
9191,wNHwM4wS-dPqM,xAvFtOCH-PPzS,pHXNc0e8-NDIF,27.0,37000.0,Aluguel,1.0,Educativo,B,13000.0,9.91,1.0,0.35,N,10
9192,C9kd0MZH-FYS1,pYRRblZT-X8cG,5gI844vy-jz4z,28.0,80000.0,Hipotecada,12.0,Pagamento de débitos,A,12000.0,6.03,0.0,0.15,N,6
9193,60YOecsK-O45C,4fjnTW1y-EQGR,IC6qyW6d-OuAE,29.0,42000.0,Aluguel,13.0,Pessoal,C,9000.0,13.06,0.0,0.21,N,5
9194,4zxIGTD7-1DUI,ZL0GQ2pu-Pium,4wOu6meq-GDhO,24.0,42500.0,Aluguel,9.0,Pessoal,B,12000.0,11.36,0.0,0.28,N,2
9195,FFwGoS8c-Wnbv,eeFJv0Go-cKG5,5JtNGy78-dZjO,28.0,15000.0,Aluguel,1.0,Pessoal,A,5000.0,7.4,1.0,0.33,N,9
9196,cFpz2thZ-bXtH,pHalaEQc-xSMa,xHCwSOSc-Ce8C,29.0,69000.0,Hipotecada,5.0,Melhora do lar,A,14000.0,7.51,0.0,0.2,N,5
9197,HuiqgP0w-aPA5,GmQ3lsoI-0uH8,LsIoCJGq-5559,40.0,51000.0,Aluguel,1.0,Médico,B,4000.0,11.12,0.0,0.08,N,14
9198,R1XSHeFF-ZtOy,WelrLng2-vE3q,eb2MgipU-BLA2,23.0,25920.0,Aluguel,4.0,Pessoal,D,10000.0,15.58,1.0,0.39,N,4
9199,RCvhQtO9-PC28,Y6BYiRox-kjQn,vS7xDInS-rDUZ,22.0,75000.0,Aluguel,2.0,Educativo,B,19600.0,12.42,0.0,0.26,N,3
9200,qmqAUnnI-FblZ,hrmcRRJd-ny8Y,bMq5EUnp-zIWG,22.0,83000.0,Aluguel,6.0,Pagamento de débitos,E,24000.0,19.69,1.0,0.29,N,3
9201,gNsZQZtK-p5GB,eZwsROsO-0YCv,jd4r7Sm7-bHxY,31.0,43000.0,Aluguel,15.0,Médico,B,13350.0,12.42,1.0,0.31,N,6
9202,icff0fwN-g0Di,1bsFsqfK-PgEU,26TK3veU-P8tc,28.0,63000.0,Hipotecada,7.0,Educativo,C,8575.0,13.49,0.0,0.14,N,8
9203,ouq74IdU-4jBc,fIeAb75g-D948,2DDQTPOs-F2ps,28.0,70356.0,Hipotecada,12.0,Educativo,B,6000.0,11.11,0.0,0.09,N,5
9204,8cquQvvR-jDsP,6KDnmQEF-HMmI,bLrP9wJ4-xgaf,21.0,52000.0,Hipotecada,5.0,Educativo,C,7000.0,13.47,0.0,0.13,N,3
9205,flGzj58w-0IQ7,KHEJPA6N-6mg7,N3uwtOcq-sFTe,28.0,26004.0,Aluguel,0.0,Pessoal,C,2500.0,13.99,0.0,0.1,Y,8
9206,5GRAZ2ps-80dv,qk1PFyaN-YQaw,7gIb8uAz-pL96,25.0,56000.0,Aluguel,1.0,Melhora do lar,B,6000.0,10.74,0.0,0.11,N,2
9207,0MjYcuxF-8fHg,S6vn9WrM-CSZ2,wd4ZlZhx-XuQU,27.0,35000.0,Aluguel,11.0,Médico,D,12500.0,15.65,1.0,0.36,Y,8
9208,ssr05I0M-nLN2,kq4BU027-R8Gd,FyuUzcvv-MJoj,25.0,23400.0,Aluguel,3.0,Médico,B,4000.0,12.42,0.0,0.17,N,3
9209,CCI5L6Xx-EXWR,v4epZfTf-9DLM,SecnCafy-Rqys,43.0,55000.0,Hipotecada,14.0,Pagamento de débitos,A,10000.0,6.03,0.0,0.18,N,11
9210,YBhi2jvK-jqpu,7ad6DCE7-aZTx,mFCPY4tm-Btbx,24.0,56000.0,Própria,8.0,Empreendimento ,A,2000.0,6.99,0.0,0.04,N,3
9211,aSip5Bm5-u3nw,609YwAWA-DLzk,enMDpdxE-GGBH,27.0,48000.0,Aluguel,0.0,Médico,B,10000.0,10.62,0.0,0.21,N,6
9212,QoW8hvrH-8W8k,7iISmN55-jEyt,Ob1KZ3i1-pyfx,32.0,227500.0,Aluguel,3.0,Médico,C,25000.0,12.53,0.0,0.11,N,5
9213,LHfIZcjR-wfTz,2qZpEDEz-yr9X,QJG22ucF-Eima,23.0,69000.0,Aluguel,8.0,Educativo,B,9000.0,9.63,1.0,0.13,N,4
9214,AOZK2aMo-2LUl,rtJx7omT-G3UD,OQ6MltU6-RzR5,40.0,62400.0,Hipotecada,7.0,Educativo,F,7000.0,19.13,0.0,0.11,N,12
9215,cH0Y3Tnd-m10k,cZO5dAR5-QKhC,ZuLyt3Ic-I0bv,33.0,153000.0,Hipotecada,11.0,Empreendimento ,C,10000.0,14.79,0.0,0.07,Y,5
9216,pURkYfDO-ZOB2,BR8g9m4S-K8nz,Gxfpcgai-qbDY,28.0,112000.0,Hipotecada,9.0,Melhora do lar,B,15000.0,11.12,0.0,0.13,N,7
9217,ByQpWwxp-GJ7B,2qGb59de-43n3,FR2IQmFd-8Oak,23.0,65004.0,Aluguel,0.0,Empreendimento ,C,3000.0,13.61,0.0,0.05,Y,3
9218,thOcRqik-UrwM,a9vLkOFG-iXi1,gSp32hlh-MsCL,29.0,99000.0,Hipotecada,13.0,Pessoal,A,4500.0,5.42,0.0,0.05,N,9
9219,4KsZT072-yMJL,SOnNaXkD-tkeo,rg959wrX-xgTd,29.0,36000.0,Própria,4.0,Melhora do lar,A,5300.0,7.14,0.0,0.15,N,6
9220,9Zoj7asJ-osAj,Be0Qzm8o-sb2f,XSxKFwgm-MhzJ,24.0,110000.0,Aluguel,4.0,Pagamento de débitos,A,13000.0,8.9,0.0,0.12,N,2
9221,E1hkYQ6c-bY8H,k3TPc7dp-hiBT,5cvUN29A-gJ6U,24.0,87700.0,Hipotecada,8.0,Melhora do lar,B,25000.0,10.25,0.0,0.29,N,4
9222,9hEOBJhs-9GLm,Bli5FFo1-U9yw,JF87OvRO-Y293,22.0,12000.0,Hipotecada,7.0,Educativo,D,1500.0,14.84,0.0,0.13,Y,3
9223,NPpu6ZhA-TB6M,UEPMIDv2-cUFq,uJ3dD1DP-HOrM,27.0,36600.0,Hipotecada,6.0,Empreendimento ,A,5000.0,5.42,0.0,0.14,N,5
9224,IjILWhlh-r9ug,F4cG91oZ-YyzU,lir2dxdF-1HeB,25.0,92000.0,Aluguel,5.0,Melhora do lar,C,12000.0,13.43,0.0,0.13,N,3
9225,lPzOn3BM-HgzO,Yn3GM2m8-jEQC,m7wuGFJe-O9eQ,36.0,50400.0,Hipotecada,7.0,Melhora do lar,A,12700.0,7.29,0.0,0.25,N,13
9226,WQCX23AR-z2kI,l9EPSfDx-nziW,Lf5hKYcB-484O,27.0,66000.0,Hipotecada,0.0,Educativo,A,9250.0,8.59,0.0,0.14,N,9
9227,3GBU9q13-yGi6,2tc2zRHF-CTyY,fCNazPZz-7rER,22.0,75000.0,Aluguel,3.0,Educativo,B,10600.0,10.99,0.0,0.14,N,3
9228,wMW1kO60-45R5,vPGADqe8-xBSg,C3ymSLRu-d9ml,24.0,105000.0,Hipotecada,8.0,Melhora do lar,A,10000.0,7.51,0.0,0.1,N,3
9229,x6X96Cwb-bZjS,v4taBdgJ-6Ewd,nBhC4Svi-oERy,22.0,27560.0,Própria,6.0,Educativo,B,2800.0,11.49,0.0,0.1,N,4
9230,Uocp7XIQ-JgTK,gdvvSCBH-EnRl,7jxfqaeN-XC6i,31.0,95000.0,Aluguel,2.0,Educativo,C,2500.0,13.72,0.0,0.03,Y,10
9231,FRv3ScYM-EuZJ,RyXbYXAJ-1rdv,eQjshrQg-xG6d,54.0,120000.0,Hipotecada,4.0,Pessoal,A,17625.0,7.49,0.0,0.15,N,19
9232,UbDC3FrI-1z5C,ASDhsoUx-eLhY,GRoRnxqj-chgy,30.0,36000.0,Hipotecada,4.0,Pessoal,C,11500.0,13.57,0.0,0.32,N,8
9233,bRZ8vfqT-kwJg,6xRWe2vP-Nbux,Yg6zn3k9-xAoq,27.0,96000.0,Aluguel,1.0,Empreendimento ,D,25000.0,16.89,1.0,0.26,Y,10
9234,gm2qurFS-ZMIH,WeS9JIJp-xsMA,kZpvBAOL-8o1X,24.0,120000.0,Aluguel,8.0,Educativo,B,25000.0,10.65,0.0,0.21,N,4
9235,sljJfJHD-X3Cq,xOXmcOUj-bxij,CKGcrylc-UWS4,29.0,14400.0,Aluguel,2.0,Empreendimento ,B,1400.0,11.49,0.0,0.1,N,6
9236,0mNjAeL7-n1D3,uU4CPBya-ducn,ywgRXLUY-IwBR,25.0,90000.0,Aluguel,9.0,Educativo,B,10000.0,12.42,0.0,0.11,N,4
9237,zE3sjcs6-w5m7,g9jL3nef-BFlf,bYKwDJk0-WRmp,32.0,86000.0,Hipotecada,4.0,Médico,B,10800.0,12.42,0.0,0.13,N,7
9238,TI4JDJhf-6a9D,c7fAjBRi-pNP8,S9N1yIok-vlJB,27.0,72000.0,Aluguel,6.0,Empreendimento ,A,20000.0,8.9,0.0,0.28,N,5
9239,W2eb0tys-ggeb,gf1rChAh-p6EK,BKpJkYua-HaLl,25.0,47000.0,Aluguel,4.0,Médico,B,19000.0,11.99,1.0,0.4,N,2
9240,m6DGkUaP-iHXK,DfWyTQmP-LNW7,0vz2S8uA-dvl5,32.0,27500.0,Própria,1.0,Empreendimento ,D,5000.0,14.59,0.0,0.18,Y,10
9241,DRqK5bJ9-hzJY,jPUPBF7A-KaSz,RfhmnsE8-xaaL,27.0,56331.0,Hipotecada,7.0,Educativo,B,10000.0,10.36,0.0,0.18,N,10
9242,krkQgygB-rq0c,K7yZ6SeQ-iCZo,SSRcuZWO-9S76,29.0,58000.0,Aluguel,4.0,Pessoal,A,14000.0,6.62,0.0,0.24,N,5
9243,fuisMQwx-2d8J,ZqII0OW3-U0Df,4JT9qa46-IGdA,31.0,33600.0,Hipotecada,3.0,Empreendimento ,A,7000.0,7.14,0.0,0.21,N,9
9244,w0YbI30b-gkNM,Btr03pTs-44vr,vEeOZEvu-y0DE,27.0,140000.0,Hipotecada,4.0,Pessoal,B,2800.0,11.99,0.0,0.02,N,9
9245,nhAKKZLu-WWSw,RKQmfyxB-0Ri1,IRXT6yLc-imux,36.0,110000.0,Hipotecada,9.0,Melhora do lar,A,15000.0,9.63,0.0,0.14,N,15
9246,hn0ZP3tC-16cX,HeETYnQz-c4SM,rocJwqTD-EZlD,41.0,60000.0,Hipotecada,18.0,Educativo,D,4900.0,14.09,0.0,0.08,Y,12
9247,OTIx87E8-OOQm,fUIgSgOk-3ZN9,vuL6KWdQ-R67k,38.0,17280.0,Própria,0.0,Melhora do lar,D,1000.0,16.29,0.0,0.06,N,11
9248,vQgxscR0-oGas,BnCA9BMZ-qHhT,JMHNNdeD-Br2M,23.0,54000.0,Aluguel,1.0,Educativo,D,10000.0,14.42,1.0,0.19,N,3
9249,OxEqn5nk-fNcI,tx3DY2Ft-Migh,9Z94ZEcY-6CAa,27.0,140000.0,Hipotecada,7.0,Pessoal,A,18000.0,7.9,0.0,0.13,N,9
9250,mGyKLH1s-eJR8,MhhCqpIa-aqHQ,l1oh4b4K-AhCU,28.0,36000.0,Aluguel,8.0,Pessoal,B,5600.0,11.11,0.0,0.16,N,5
9251,Lw2AjXcQ-WwFf,yZo3Q0gy-0yzB,vg0HxMoS-AXGo,24.0,45000.0,Aluguel,0.0,Educativo,E,6000.0,17.19,1.0,0.13,Y,3
9252,HRfK9MPE-wwGb,ZwhKKtZw-7KMf,vocezN7h-Z4Gb,23.0,70000.0,Hipotecada,5.0,Pessoal,B,20000.0,12.21,0.0,0.29,N,2
9253,toWX5Ov1-KtRX,Nwlaqtbn-hnai,ntFyM0NN-zrET,29.0,72000.0,Hipotecada,9.0,Melhora do lar,A,1000.0,7.68,0.0,0.01,N,6
9254,SYZ9cBpB-uD22,g03yyFXe-tYpl,oeJ1Gdsv-6nkn,26.0,44000.0,Hipotecada,8.0,Médico,G,12000.0,18.84,1.0,0.27,Y,3
9255,ISibRfJg-q12W,h59hGd3n-9lHE,PamaxxlZ-Forw,21.0,62496.0,Hipotecada,1.0,Educativo,C,5000.0,12.53,0.0,0.08,Y,3
9256,bzW7Rr8R-lWRq,g7a8tTlr-wXF2,LSKnQZei-Lkoi,24.0,52000.0,Própria,4.0,Pagamento de débitos,D,7000.0,14.09,0.0,0.13,Y,4
9257,LkiW2WBb-7oiB,550aMHCp-tRPC,tc8i1hfC-y4Iq,25.0,46000.0,Hipotecada,5.0,Educativo,B,23500.0,10.25,0.0,0.51,N,4
9258,8sYqRvMU-2n8l,dBBJnpYD-K8lz,TJPOZg8n-5NRr,25.0,130000.0,Aluguel,3.0,Melhora do lar,A,2000.0,6.99,0.0,0.02,N,4
9259,U9iTiUHO-cTz3,Dvy8LZpB-NoWO,SkljlXur-6eWu,26.0,24000.0,Aluguel,1.0,Pagamento de débitos,C,7750.0,14.35,1.0,0.32,N,3
9260,FoXniKmI-GHL6,fM6BL9Fu-1emn,fchy3xBf-p1QM,25.0,36000.0,Própria,10.0,Médico,B,11200.0,9.76,0.0,0.31,N,2
9261,AdU47J8n-xFfC,1n9qK6ep-ZStH,ernO2ZQ0-uDQ2,24.0,72000.0,Aluguel,8.0,Pessoal,C,3200.0,13.92,0.0,0.04,N,3
9262,STeiWvuC-9JlE,CT4Y8Gwz-UAkq,qyybWUZW-dbO8,36.0,26880.0,Própria,0.0,Empreendimento ,A,4500.0,7.66,0.0,0.17,N,14
9263,wMB95s2c-YENQ,QP6x3Yrs-JdBC,iH1Aher1-Ywhe,27.0,156000.0,Hipotecada,8.0,Educativo,D,15000.0,14.61,0.0,0.1,N,6
9264,1MEtjDqu-a02x,D47ArNkP-AG5L,YNaWsk6G-cUvm,33.0,21600.0,Aluguel,3.0,Pessoal,B,10000.0,12.53,1.0,0.46,N,7
9265,cmfoM6zL-rQbY,W5GPB5Dx-4PaA,0a6DdGfd-3XXf,28.0,86652.0,Aluguel,5.0,Melhora do lar,B,20000.0,11.58,1.0,0.23,N,5
9266,Hvi0XAoW-eI8S,xd7RuejM-CnTP,WfMxgAZa-5oM4,22.0,49500.0,Aluguel,7.0,Médico,C,2500.0,14.27,0.0,0.05,Y,2
9267,wpeFwKUn-ytZN,MHRvtjRz-dyQD,wc3YakRS-QZpy,28.0,44000.0,Hipotecada,12.0,Educativo,B,8000.0,10.59,0.0,0.18,N,6
9268,HN3HOkwi-836Z,m7hKaTQR-mhqq,jdvHOxz6-Rghx,23.0,27040.0,Aluguel,2.0,Empreendimento ,C,4000.0,12.29,0.0,0.15,Y,4
9269,DISUqZYq-Fk3o,ndElUa5s-FyuL,9mM6Yr24-JKG2,28.0,105500.0,Aluguel,1.0,Pagamento de débitos,A,31000.0,8.49,0.0,0.29,N,9
9270,4PW7JBsW-069t,9HbCOgQb-cqmy,ntlFcWs2-UhKp,25.0,55000.0,Hipotecada,9.0,Pessoal,A,10200.0,8.94,0.0,0.19,N,3
9271,YI3wqg9v-ipcQ,K811JC7W-qK5d,7kIzvjbI-Ecfp,26.0,52000.0,Hipotecada,10.0,Pessoal,A,3000.0,9.63,0.0,0.06,N,3
9272,H3r8Rm8A-dxnI,vNWqpCxx-XFqd,OlSaN4c9-wI4F,31.0,40000.0,Aluguel,3.0,Médico,B,2000.0,10.37,0.0,0.05,N,7
9273,WNzLQ2E0-FBJG,Q8m0vvez-oCk6,cPGN7aGN-1SS6,26.0,70000.0,Hipotecada,0.0,Pessoal,D,8000.0,14.84,0.0,0.11,N,3
9274,sCOzCDvP-TFF2,YCpM1miR-vF9B,6Wzz8Dxg-O0mg,26.0,41000.0,Aluguel,1.0,Médico,A,1300.0,7.9,0.0,0.03,N,4
9275,5ZBotBHW-DMNx,hyHqYZg1-NoSj,omcEObia-8jev,24.0,13200.0,Aluguel,6.0,Empreendimento ,D,4000.0,15.65,1.0,0.3,Y,3
9276,voRwfETE-EzaB,mF8OpbgG-NJyp,IfOgWtGK-y9ka,23.0,40000.0,Hipotecada,7.0,Pessoal,B,4000.0,10.99,0.0,0.1,N,4
9277,pFmjqqm0-nlTv,EsWfi0xm-tPqt,sefR0PEA-H7dH,23.0,25000.0,Aluguel,8.0,Educativo,B,5000.0,10.62,0.0,0.2,N,3
9278,eAyUmbUx-waWT,c3XlyXgF-I2Ay,A0Uqy8pE-m1cZ,27.0,119000.0,Hipotecada,7.0,Pagamento de débitos,D,30000.0,18.25,1.0,0.25,N,7
9279,PaFwNlDt-7bFc,Ix7G7Ddo-j88R,BGNdQwBp-H7oK,29.0,127000.0,Hipotecada,1.0,Médico,B,24250.0,11.36,0.0,0.19,N,10
9280,4F8H6d6C-TmWk,H8gjBk5e-h7Dg,DTTzi05r-YkX5,35.0,53500.0,Hipotecada,3.0,Médico,B,10000.0,9.91,0.0,0.19,N,5
9281,QWp8pav6-nCaP,4mjCUBoh-YZFN,QDAed01B-fu6H,37.0,138000.0,Hipotecada,19.0,Educativo,D,4000.0,15.62,0.0,0.03,N,12
9282,9q1u3XNa-OWB1,0yOeNGXU-J9LR,l3pEhINA-4fWk,49.0,61776.0,Hipotecada,1.0,Pessoal,B,12000.0,12.21,0.0,0.19,N,12
9283,wrmcvxtY-Jk0A,7ACZ0DvU-fi6D,GN1KmHZW-YG74,23.0,51000.0,Aluguel,3.0,Educativo,C,12000.0,12.99,0.0,0.24,N,3
9284,C8zEMLA6-QW8M,1aJ8ssGj-OyRW,YYZjFZde-xENz,28.0,59000.0,Hipotecada,2.0,Empreendimento ,B,14000.0,10.36,0.0,0.24,N,7
9285,AmSeD6U5-jprz,sTdNcOfL-RltO,wT2YaKUn-OzH3,28.0,61425.0,Própria,2.0,Empreendimento ,A,9000.0,5.99,0.0,0.15,N,7
9286,BDbhWJnm-sDrt,WWhtYniJ-Y9pN,UYqGv0mx-hziW,28.0,30000.0,Aluguel,0.0,Pagamento de débitos,D,14125.0,14.74,1.0,0.47,N,10
9287,4Bl5JP7F-8RLm,yTiCs991-3gZr,oQDe1Pbq-I4yv,24.0,65158.0,Hipotecada,9.0,Empreendimento ,B,18000.0,10.25,0.0,0.28,N,4
9288,WCa9tnwW-D5P6,yFjyoZP1-cb0l,4FOECMTQ-JSJi,27.0,56525.0,Hipotecada,4.0,Médico,D,12000.0,15.95,1.0,0.18,Y,7
9289,FcLJYfRE-qYWL,WcCLME81-Jo6e,XNpWPZX3-TUfb,33.0,66000.0,Aluguel,5.0,Melhora do lar,C,4800.0,13.57,0.0,0.07,N,7
9290,zDejeo3r-jWTv,C3fDza7W-6USh,0mQ11dqJ-Fd3P,29.0,34000.0,Aluguel,13.0,Empreendimento ,C,2000.0,14.72,0.0,0.06,N,5
9291,RJRYhR8z-Lq2G,lklKeiRj-ugSo,NGJInTnJ-WbA5,21.0,68004.0,Hipotecada,5.0,Pagamento de débitos,B,16000.0,11.26,0.0,0.24,N,3
9292,iYqgtksx-8mMH,UNPqtSds-79YB,74iQ8a9P-kijl,23.0,56000.0,Aluguel,2.0,Pessoal,B,12000.0,10.75,0.0,0.21,N,3
9293,sRpr6OOv-AwQ4,II1aQPGc-1mXf,kvQik9mF-pHfj,23.0,38400.0,Aluguel,5.0,Educativo,B,13000.0,11.71,1.0,0.34,N,3
9294,2724922Q-sYee,Bz3wBD4b-rlEU,4yCkT0MF-q1Q2,32.0,86800.0,Hipotecada,6.0,Melhora do lar,A,2800.0,7.88,0.0,0.03,N,9
9295,zm990pY3-k6lT,3e7HWdmp-WyG7,N3Fyr7Zf-pzHv,25.0,32000.0,Hipotecada,1.0,Melhora do lar,A,2500.0,7.68,1.0,0.08,N,3
9296,D3s2oKdi-UJKW,QJI1SwoA-3yz8,Yi5121Xp-F8h9,26.0,29004.0,Aluguel,1.0,Pessoal,D,6000.0,14.11,1.0,0.21,N,4
9297,F6psK4rm-Ub1C,KLn4W1wY-0HKr,KnLWE4x3-bP22,30.0,250000.0,Própria,8.0,Médico,D,15000.0,15.99,0.0,0.06,Y,8
9298,84A8fB9m-rW3c,ZE4x2a0N-vBJt,8JcsZzt5-Jxrt,32.0,42000.0,Aluguel,0.0,Educativo,D,2000.0,15.62,1.0,0.05,N,6
9299,E31Tnx1g-af9S,PPo7FqBh-4ACt,4a40nmh0-EWxd,26.0,28000.0,Aluguel,7.0,Médico,A,6500.0,7.51,0.0,0.23,N,3
9300,n4uoCAoP-aYyS,DON1zp6E-5te4,gagbJAFc-O7bv,26.0,44000.0,Aluguel,0.0,Melhora do lar,A,3000.0,7.49,1.0,0.07,N,4
9301,eDUa42Lt-0tNq,LTCwi9Wz-HLkQ,QSwzy7NW-I4id,27.0,189000.0,Hipotecada,2.0,Empreendimento ,D,5125.0,14.84,0.0,0.03,Y,6
9302,7FzcIfzu-DiL4,bWf3RF4p-bMgp,BbwSF20A-I0LG,23.0,24000.0,Aluguel,3.0,Educativo,A,5250.0,7.66,1.0,0.22,N,3
9303,yGzq9X91-sHOz,QgWRuGvI-DKPr,pnRSGTfC-1r8Y,48.0,32500.0,Aluguel,0.0,Empreendimento ,D,2000.0,17.27,1.0,0.06,N,16
9304,eS3ypRH5-lM6s,x6YNDFd0-LLrn,twHkxLc6-jFEt,28.0,60000.0,Hipotecada,12.0,Médico,A,15000.0,8.94,0.0,0.25,N,9
9305,XPygXv00-Z5jv,MAqD0U8G-6ETe,jjLloWaD-5cDM,24.0,72000.0,Hipotecada,5.0,Pagamento de débitos,B,8000.0,12.21,0.0,0.11,N,4
9306,2ySlYBCB-x0zm,Pn9JIYrx-6I4r,1DX9wK70-fdz3,25.0,32400.0,Aluguel,1.0,Melhora do lar,D,17500.0,15.95,1.0,0.54,Y,3
9307,vEXQHyfD-T15C,kcmIEI2A-34ID,93g05Yu2-2Wpq,29.0,74000.0,Aluguel,0.0,Empreendimento ,E,18000.0,17.04,1.0,0.24,Y,10
9308,7YhK2mkj-p8Q7,9rC36t4m-QQSF,e1HYdDwi-tNZ3,36.0,155000.0,Hipotecada,9.0,Médico,A,30000.0,7.9,0.0,0.19,N,14
9309,3RG2BHxk-dNh0,o0MgNcAB-lyTz,CKa2yT4U-0GiT,25.0,95950.0,Aluguel,2.0,Melhora do lar,B,17500.0,11.71,0.0,0.18,N,2
9310,yS91olvW-OEeS,0Lh7lhXD-QJHn,rxlchKpc-ROcr,28.0,86400.0,Aluguel,1.0,Melhora do lar,B,2425.0,11.49,0.0,0.03,N,8
9311,icUd66xk-ffKw,3C3uMleh-1SSU,2FcspddI-MHLA,24.0,79631.0,Aluguel,8.0,Pessoal,D,25000.0,15.7,1.0,0.31,Y,2
9312,4kJCo55R-4npI,rzNIGCQN-XhSm,TAHXbppy-5RnC,22.0,48000.0,Aluguel,0.0,Pagamento de débitos,C,4800.0,12.98,0.0,0.1,Y,2
9313,EZz4jHh3-ZxQa,FUai5tag-fytJ,QMsxBbd7-JPH7,23.0,45000.0,Hipotecada,1.0,Médico,B,10000.0,12.21,0.0,0.22,N,2
9314,xDnzovS7-v7yx,bH3zhoqo-rbWj,ozhKuYwH-xxYW,36.0,69000.0,Aluguel,0.0,Médico,B,15600.0,10.99,0.0,0.23,N,16
9315,SfKQZGQk-sAUP,JWcMAdxO-2Mo1,LjMoWu1d-xl0R,24.0,35000.0,Aluguel,8.0,Educativo,A,8000.0,6.03,0.0,0.23,N,2
9316,QCYeNRTH-ybg9,unmKGC9G-xiGx,wiStEufC-XR9r,24.0,55160.0,Aluguel,0.0,Educativo,A,3000.0,8.9,1.0,0.05,N,3
9317,LfsuUhUB-ItnS,RfaU8bgR-AAzf,gu1PTHR2-XC6K,23.0,49000.0,Hipotecada,5.0,Educativo,A,3500.0,5.42,0.0,0.07,N,2
